iter	RMSE
4775	6.12546457
4776	6.125398596
4777	6.125317791
4778	6.125217799
4779	6.125083866
4780	6.124985449
4781	6.124855677
4782	6.124774339
4783	6.124646968
4784	6.124560058
4785	6.124514048
4786	6.124403849
4787	6.124345644
4788	6.12425721
4789	6.12410992
4790	6.1240333
4791	6.123916169
4792	6.123840591
4793	6.123734519
4794	6.123630284
4795	6.123537074
4796	6.123475299
4797	6.123404548
4798	6.123342287
4799	6.123221982
4800	6.123126823
4801	6.122990884
4802	6.122845979
4803	6.122768679
4804	6.122641448
4805	6.122559116
4806	6.122463289
4807	6.122374218
4808	6.122248186
4809	6.122137347
4810	6.122037566
4811	6.121948977
4812	6.121878952
4813	6.121788266
4814	6.121683864
4815	6.121567598
4816	6.121534594
4817	6.12145981
4818	6.121346757
4819	6.121237661
4820	6.121187332
4821	6.121072769
4822	6.120997109
4823	6.120958578
4824	6.120884219
4825	6.120729472
4826	6.120628314
4827	6.120593285
4828	6.12046593
4829	6.120328155
4830	6.120280092
4831	6.120177236
4832	6.120060427
4833	6.119976008
4834	6.119901118
4835	6.11979533
4836	6.119686815
4837	6.119637662
4838	6.11958982
4839	6.119548997
4840	6.11948564
4841	6.119322093
4842	6.119239358
4843	6.119111249
4844	6.119010575
4845	6.118921847
4846	6.118864996
4847	6.118812127
4848	6.118735053
4849	6.118713277
4850	6.118664762
4851	6.118622323
4852	6.118549329
4853	6.11844712
4854	6.118342712
4855	6.118279244
4856	6.118212245
4857	6.118195654
4858	6.118121983
4859	6.118003741
4860	6.117866719
4861	6.117796285
4862	6.117710746
4863	6.117710561
4864	6.117647762
4865	6.117601073
4866	6.117534227
4867	6.117435697
4868	6.117340292
4869	6.117282053
4870	6.117219731
4871	6.117219415
4872	6.117149733
4873	6.117040913
4874	6.117014416
4875	6.11686909
4876	6.116817764
4877	6.116760701
4878	6.116634128
4879	6.11649978
4880	6.116418799
4881	6.116293504
4882	6.116203708
4883	6.116101276
4884	6.116035882
4885	6.115905951
4886	6.115820055
4887	6.115759375
4888	6.115683324
4889	6.115535088
4890	6.115436007
4891	6.115371836
4892	6.115280234
4893	6.11519691
4894	6.115110877
4895	6.115035757
4896	6.11498151
4897	6.114902822
4898	6.114864569
4899	6.11486439
4900	6.114738007
4901	6.114664707
4902	6.114601715
4903	6.114514757
4904	6.114363257
4905	6.114214379
4906	6.114047705
4907	6.113998787
4908	6.113853403
4909	6.113791705
4910	6.113697978
4911	6.1135847
4912	6.113449244
4913	6.113385523
4914	6.113302422
4915	6.113150785
4916	6.113018218
4917	6.112962666
4918	6.112878672
4919	6.112794218
4920	6.11273332
4921	6.112605244
4922	6.112566598
4923	6.112419196
4924	6.112330304
4925	6.112216019
4926	6.112106492
4927	6.112000012
4928	6.111986571
4929	6.111882621
4930	6.111790225
4931	6.111781941
4932	6.111639686
4933	6.111557783
4934	6.111504715
4935	6.111436756
4936	6.111300102
4937	6.11120682
4938	6.111086956
4939	6.110980703
4940	6.110895076
4941	6.11079056
4942	6.110676464
4943	6.110640531
4944	6.110527
4945	6.110419892
4946	6.110320351
4947	6.110312339
4948	6.110272267
4949	6.110188472
4950	6.110117092
4951	6.110087913
4952	6.110017053
4953	6.109935037
4954	6.109789309
4955	6.109688105
4956	6.109583123
4957	6.109430493
4958	6.109345661
4959	6.109264403
4960	6.109134678
4961	6.109031747
4962	6.10895599
4963	6.108846702
4964	6.108799272
4965	6.1087299
4966	6.108693169
4967	6.108614117
4968	6.108503478
4969	6.108451471
4970	6.108306987
4971	6.108209562
4972	6.108144283
4973	6.108086004
4974	6.108027541
4975	6.107964899
4976	6.107841521
4977	6.107756884
4978	6.107656766
4979	6.107538493
4980	6.107407369
4981	6.107280773
4982	6.107174145
4983	6.107037416
4984	6.106933212
4985	6.106771635
4986	6.106670277
4987	6.106605105
4988	6.106526727
4989	6.106420372
4990	6.10634065
4991	6.106225115
4992	6.106147172
4993	6.106005817
4994	6.105890215
4995	6.105793415
4996	6.105707093
4997	6.105584839
4998	6.105554382
4999	6.105460505
